File1,,,File2,,,,,,,,,,,,,
Lat,Lon,Time,Lat,Lon,Time,,,dLat,dLng,a,c,dist,Time,,,
52.23126794,6.871694941,20:20:21,52.231273,6.871624,20:20:22,,-1.157407407,8.83E-08,-1.24E-06,1.46E-13,7.63E-07,4.864008916,-00:00:01,-00:00:01,-1.00,
52.23125864,6.871641967,20:20:22,52.231266,6.871576,20:20:23,,-1.157407407,1.28E-07,-1.15E-06,1.28E-13,7.17E-07,4.566628374,-00:00:01,-00:00:01,-1.00,
52.23124866,6.871593436,20:20:23,52.231256,6.871528,20:20:24,,-1.157407407,1.28E-07,-1.14E-06,1.26E-13,7.11E-07,4.530529613,-00:00:01,-00:00:01,-1.00,
52.23124045,6.871540127,20:20:24,52.231242,6.871484,20:20:25,,-1.157407407,2.71E-08,-9.80E-07,9.02E-14,6.01E-07,3.826394701,-00:00:01,-00:00:01,-1.00,
52.2312314,6.871488076,20:20:25,52.231225,6.87144,20:20:26,,-1.157407407,-1.12E-07,-8.39E-07,6.91E-14,5.26E-07,3.350536454,-00:00:01,-00:00:01,-1.00,
52.23122419,6.871437365,20:20:26,52.231211,6.871397,20:20:27,,-1.157407407,-2.30E-07,-7.05E-07,5.98E-14,4.89E-07,3.115744414,-00:00:01,-00:00:01,-1.00,
52.23121463,6.871391851,20:20:27,52.231195,6.871355,20:20:28,,-1.157407407,-3.43E-07,-6.43E-07,6.82E-14,5.22E-07,3.326378051,-00:00:01,-00:00:01,-1.00,
52.23120407,6.871348433,20:20:28,52.231179,6.871322,20:20:29,,-1.157407407,-4.38E-07,-4.61E-07,6.78E-14,5.21E-07,3.318591839,-00:00:01,-00:00:01,-1.00,
52.23118588,6.871310966,20:20:29,52.231159,6.871294,20:20:30,,-1.157407407,-4.69E-07,-2.96E-07,6.33E-14,5.03E-07,3.204827797,-00:00:01,-00:00:01,-1.00,
52.23116376,6.871282719,20:20:30,52.231137,6.871273,20:20:31,,-1.157407407,-4.67E-07,-1.70E-07,5.72E-14,4.78E-07,3.047771593,-00:00:01,-00:00:01,-1.00,
52.2311366,6.871265871,20:20:31,52.231114,6.871259,20:20:32,,-1.157407407,-3.94E-07,-1.20E-07,4.02E-14,4.01E-07,2.555955436,-00:00:01,-00:00:01,-1.00,
52.23110659,6.871256568,20:20:32,52.231086,6.871248,20:20:33,,-1.157407407,-3.59E-07,-1.50E-07,3.44E-14,3.71E-07,2.36273747,-00:00:01,-00:00:01,-1.00,
52.2310765,6.871253634,20:20:33,52.231059,6.871236,20:20:34,,-1.157407407,-3.05E-07,-3.08E-07,3.22E-14,3.59E-07,2.286613809,-00:00:01,-00:00:01,-1.00,
52.23104565,6.871247934,20:20:34,52.231032,6.871228,20:20:35,,-1.157407407,-2.38E-07,-3.48E-07,2.55E-14,3.20E-07,2.036716577,-00:00:01,-00:00:01,-1.00,
52.23101749,6.871239804,20:20:35,52.231005,6.871219,20:20:36,,-1.157407407,-2.18E-07,-3.63E-07,2.42E-14,3.11E-07,1.984062042,-00:00:01,-00:00:01,-1.00,
52.23098681,6.871228823,20:20:36,52.230976,6.871204,20:20:37,,-1.157407407,-1.89E-07,-4.33E-07,2.65E-14,3.26E-07,2.074552542,-00:00:01,-00:00:01,-1.00,
52.23095756,6.871218681,20:20:37,52.230944,6.87119,20:20:38,,-1.157407407,-2.37E-07,-5.01E-07,3.75E-14,3.87E-07,2.467602519,-00:00:01,-00:00:01,-1.00,
52.23092797,6.871201079,20:20:38,52.230915,6.871166,20:20:39,,-1.157407407,-2.26E-07,-6.12E-07,4.80E-14,4.38E-07,2.790746574,-00:00:01,-00:00:01,-1.00,
52.23090442,6.871178197,20:20:39,52.230895,6.871128,20:20:40,,-1.157407407,-1.64E-07,-8.76E-07,7.87E-14,5.61E-07,3.575472854,-00:00:01,-00:00:01,-1.00,
52.23088179,6.871145759,20:20:40,52.230877,6.871083,20:20:41,,-1.157407407,-8.36E-08,-1.10E-06,1.14E-13,6.76E-07,4.307202251,-00:00:01,-00:00:01,-1.00,
52.23086544,6.871103514,20:20:41,52.230866,6.871036,20:20:42,,-1.157407407,9.72E-09,-1.18E-06,1.30E-13,7.22E-07,4.59844434,-00:00:01,-00:00:01,-1.00,
52.23085153,6.871054312,20:20:42,52.230855,6.870987,20:20:43,,-1.157407407,6.06E-08,-1.17E-06,1.30E-13,7.22E-07,4.600503995,-00:00:01,-00:00:01,-1.00,
52.2308387,6.871007541,20:20:43,52.230846,6.870934,20:20:44,,-1.157407407,1.27E-07,-1.28E-06,1.59E-13,7.96E-07,5.073776732,-00:00:01,-00:00:01,-1.00,
52.23082764,6.870956579,20:20:44,52.230828,6.870884,20:20:45,,-1.157407407,6.27E-09,-1.27E-06,1.50E-13,7.76E-07,4.943160097,-00:00:01,-00:00:01,-1.00,
52.23080937,6.870904025,20:20:45,52.230802,6.870843,20:20:46,,-1.157407407,-1.29E-07,-1.07E-06,1.11E-13,6.65E-07,4.236067658,-00:00:01,-00:00:01,-1.00,
52.23078573,6.870862199,20:20:46,52.230775,6.870811,20:20:47,,-1.157407407,-1.87E-07,-8.94E-07,8.37E-14,5.78E-07,3.685426458,-00:00:01,-00:00:01,-1.00,
52.23075153,6.87082909,20:20:47,52.230745,6.870785,20:20:48,,-1.157407407,-1.14E-07,-7.70E-07,5.88E-14,4.85E-07,3.089404,-00:00:01,-00:00:01,-1.00,
52.23071993,6.870804448,20:20:48,52.230714,6.870762,20:20:49,,-1.157407407,-1.04E-07,-7.41E-07,5.42E-14,4.65E-07,2.96522862,-00:00:01,-00:00:01,-1.00,
52.23068976,6.870781314,20:20:49,52.230682,6.870738,20:20:50,,-1.157407407,-1.35E-07,-7.56E-07,5.82E-14,4.82E-07,3.073439769,-00:00:01,-00:00:01,-1.00,
52.23066042,6.870760191,20:20:50,52.230649,6.870713,20:20:51,,-1.157407407,-1.99E-07,-8.24E-07,7.36E-14,5.42E-07,3.455804255,-00:00:01,-00:00:01,-1.00,
52.23062765,6.870732866,20:20:51,52.230617,6.870689,20:20:52,,-1.157407407,-1.86E-07,-7.66E-07,6.36E-14,5.04E-07,3.213606417,-00:00:01,-00:00:01,-1.00,
52.23059705,6.870710906,20:20:52,52.230587,6.870668,20:20:53,,-1.157407407,-1.75E-07,-7.49E-07,6.03E-14,4.91E-07,3.128678187,-00:00:01,-00:00:01,-1.00,
52.23056663,6.870689197,20:20:53,52.230556,6.870649,20:20:54,,-1.157407407,-1.85E-07,-7.02E-07,5.48E-14,4.68E-07,2.981794927,-00:00:01,-00:00:01,-1.00,
52.23053712,6.870666901,20:20:54,52.230526,6.870623,20:20:55,,-1.157407407,-1.94E-07,-7.66E-07,6.45E-14,5.08E-07,3.235630797,-00:00:01,-00:00:01,-1.00,
52.23050552,6.870639073,20:20:55,52.230496,6.870598,20:20:56,,-1.157407407,-1.66E-07,-7.17E-07,5.51E-14,4.69E-07,2.991038663,-00:00:01,-00:00:01,-1.00,
52.23047711,6.870615017,20:20:56,52.230468,6.870566,20:20:57,,-1.157407407,-1.59E-07,-8.56E-07,7.50E-14,5.48E-07,3.488594337,-00:00:01,-00:00:01,-1.00,
52.23045138,6.870585512,20:20:57,52.230443,6.870527,20:20:58,,-1.157407407,-1.46E-07,-1.02E-06,1.03E-13,6.42E-07,4.092431399,-00:00:01,-00:00:01,-1.00,
52.23042556,6.870554667,20:20:58,52.230427,6.870478,20:20:59,,-1.157407407,2.51E-08,-1.34E-06,1.68E-13,8.20E-07,5.223892779,-00:00:01,-00:00:01,-1.00,
52.2304062,6.870517032,20:20:59,52.230423,6.870426,20:21:00,,-1.157407407,2.93E-07,-1.59E-06,2.58E-13,1.02E-06,6.475162332,-00:00:01,-00:00:01,-1.00,
52.23040511,6.870473111,20:21:00,52.230434,6.870372,20:21:01,,-1.157407407,5.04E-07,-1.76E-06,3.56E-13,1.19E-06,7.598708176,-00:00:01,-00:00:01,-1.00,
52.23041483,6.870426172,20:21:01,52.23045,6.870319,20:21:02,,-1.157407407,6.14E-07,-1.87E-06,4.22E-13,1.30E-06,8.280568788,-00:00:01,-00:00:01,-1.00,
52.23042925,6.870376384,20:21:02,52.230466,6.870266,20:21:03,,-1.157407407,6.41E-07,-1.93E-06,4.51E-13,1.34E-06,8.556650961,-00:00:01,-00:00:01,-1.00,
52.23044769,6.870322991,20:21:03,52.230483,6.870213,20:21:04,,-1.157407407,6.16E-07,-1.92E-06,4.41E-13,1.33E-06,8.457635308,-00:00:01,-00:00:01,-1.00,
52.23046454,6.870270437,20:21:04,52.230499,6.870162,20:21:05,,-1.157407407,6.01E-07,-1.89E-06,4.26E-13,1.31E-06,8.320176276,-00:00:01,-00:00:01,-1.00,
52.23048247,6.870217966,20:21:05,52.230516,6.870114,20:21:06,,-1.157407407,5.85E-07,-1.81E-06,3.94E-13,1.26E-06,8.002052991,-00:00:01,-00:00:01,-1.00,
52.23049949,6.870161137,20:21:06,52.230532,6.870067,20:21:07,,-1.157407407,5.67E-07,-1.64E-06,3.34E-13,1.16E-06,7.360165325,-00:00:01,-00:00:01,-1.00,
52.23051458,6.870099446,20:21:07,52.230548,6.870016,20:21:08,,-1.157407407,5.83E-07,-1.46E-06,2.84E-13,1.07E-06,6.790440742,-00:00:01,-00:00:01,-1.00,
52.23053285,6.870050915,20:21:08,52.230565,6.869966,20:21:09,,-1.157407407,5.61E-07,-1.48E-06,2.85E-13,1.07E-06,6.798918393,-00:00:01,-00:00:01,-1.00,
52.23054928,6.870003222,20:21:09,52.230583,6.869919,20:21:10,,-1.157407407,5.89E-07,-1.47E-06,2.89E-13,1.08E-06,6.852846178,-00:00:01,-00:00:01,-1.00,
52.23056646,6.869946728,20:21:10,52.230602,6.869869,20:21:11,,-1.157407407,6.20E-07,-1.36E-06,2.69E-13,1.04E-06,6.606016394,-00:00:01,-00:00:01,-1.00,
52.23058172,6.869895011,20:21:11,52.230621,6.869822,20:21:12,,-1.157407407,6.86E-07,-1.27E-06,2.70E-13,1.04E-06,6.618646841,-00:00:01,-00:00:01,-1.00,
52.23059915,6.869843714,20:21:12,52.230639,6.869777,20:21:13,,-1.157407407,6.96E-07,-1.16E-06,2.48E-13,9.96E-07,6.346552848,-00:00:01,-00:00:01,-1.00,
52.23061684,6.86979535,20:21:13,52.230657,6.869728,20:21:14,,-1.157407407,7.01E-07,-1.18E-06,2.52E-13,1.00E-06,6.40197552,-00:00:01,-00:00:01,-1.00,
52.23063678,6.869746316,20:21:14,52.230675,6.869681,20:21:15,,-1.157407407,6.67E-07,-1.14E-06,2.33E-13,9.66E-07,6.151816916,-00:00:01,-00:00:01,-1.00,
52.23065657,6.869695857,20:21:15,52.230695,6.869634,20:21:16,,-1.157407407,6.71E-07,-1.08E-06,2.22E-13,9.42E-07,6.000976253,-00:00:01,-00:00:01,-1.00,
52.23067484,6.869648248,20:21:16,52.230713,6.869582,20:21:17,,-1.157407407,6.66E-07,-1.16E-06,2.36E-13,9.72E-07,6.193750806,-00:00:01,-00:00:01,-1.00,
52.23069286,6.869594352,20:21:17,52.230728,6.86953,20:21:18,,-1.157407407,6.13E-07,-1.12E-06,2.12E-13,9.22E-07,5.871638517,-00:00:01,-00:00:01,-1.00,
52.23071029,6.869543642,20:21:18,52.230744,6.869481,20:21:19,,-1.157407407,5.88E-07,-1.09E-06,1.99E-13,8.91E-07,5.678696404,-00:00:01,-00:00:01,-1.00,
52.23072982,6.869489998,20:21:19,52.230759,6.869429,20:21:20,,-1.157407407,5.09E-07,-1.06E-06,1.71E-13,8.27E-07,5.270936352,-00:00:01,-00:00:01,-1.00,
52.23074659,6.869441299,20:21:20,52.230772,6.869378,20:21:21,,-1.157407407,4.44E-07,-1.10E-06,1.64E-13,8.09E-07,5.154517298,-00:00:01,-00:00:01,-1.00,
52.23076335,6.869391594,20:21:21,52.230784,6.869323,20:21:22,,-1.157407407,3.60E-07,-1.20E-06,1.67E-13,8.17E-07,5.20532891,-00:00:01,-00:00:01,-1.00,
52.23077911,6.869335771,20:21:22,52.230793,6.869267,20:21:23,,-1.157407407,2.42E-07,-1.20E-06,1.50E-13,7.74E-07,4.931725043,-00:00:01,-00:00:01,-1.00,
52.23079068,6.869280199,20:21:23,52.230802,6.869215,20:21:24,,-1.157407407,1.98E-07,-1.14E-06,1.31E-13,7.24E-07,4.615411096,-00:00:01,-00:00:01,-1.00,
52.23079839,6.869225968,20:21:24,52.230813,6.869161,20:21:25,,-1.157407407,2.55E-07,-1.13E-06,1.37E-13,7.40E-07,4.713511025,-00:00:01,-00:00:01,-1.00,
52.23080543,6.869176514,20:21:25,52.230824,6.869108,20:21:26,,-1.157407407,3.24E-07,-1.20E-06,1.60E-13,8.01E-07,5.102695399,-00:00:01,-00:00:01,-1.00,
52.23081297,6.869126642,20:21:26,52.230835,6.869057,20:21:27,,-1.157407407,3.84E-07,-1.22E-06,1.76E-13,8.38E-07,5.338079521,-00:00:01,-00:00:01,-1.00,
52.23082244,6.869078027,20:21:27,52.230847,6.869007,20:21:28,,-1.157407407,4.29E-07,-1.24E-06,1.90E-13,8.72E-07,5.554731255,-00:00:01,-00:00:01,-1.00,
52.23083527,6.869030502,20:21:28,52.230861,6.868959,20:21:29,,-1.157407407,4.49E-07,-1.25E-06,1.96E-13,8.87E-07,5.647990335,-00:00:01,-00:00:01,-1.00,
52.23084952,6.868986161,20:21:29,52.230879,6.868915,20:21:30,,-1.157407407,5.15E-07,-1.24E-06,2.11E-13,9.18E-07,5.85108647,-00:00:01,-00:00:01,-1.00,
52.23086544,6.86894224,20:21:30,52.230897,6.86887,20:21:31,,-1.157407407,5.51E-07,-1.26E-06,2.25E-13,9.49E-07,6.043038819,-00:00:01,-00:00:01,-1.00,
52.23088539,6.868896559,20:21:31,52.230917,6.868826,20:21:32,,-1.157407407,5.52E-07,-1.23E-06,2.18E-13,9.34E-07,5.953531974,-00:00:01,-00:00:01,-1.00,
52.23090517,6.86885071,20:21:32,52.230937,6.86878,20:21:33,,-1.157407407,5.55E-07,-1.23E-06,2.20E-13,9.38E-07,5.97620242,-00:00:01,-00:00:01,-1.00,
52.2309247,6.868806873,20:21:33,52.230956,6.868737,20:21:34,,-1.157407407,5.46E-07,-1.22E-06,2.14E-13,9.25E-07,5.895375257,-00:00:01,-00:00:01,-1.00,
52.23094289,6.86876379,20:21:34,52.230975,6.868697,20:21:35,,-1.157407407,5.60E-07,-1.17E-06,2.06E-13,9.08E-07,5.782492136,-00:00:01,-00:00:01,-1.00,
52.23096083,6.868720036,20:21:35,52.230997,6.868658,20:21:36,,-1.157407407,6.31E-07,-1.08E-06,2.10E-13,9.16E-07,5.833239931,-00:00:01,-00:00:01,-1.00,
52.23097902,6.868674019,20:21:36,52.23102,6.868623,20:21:37,,-1.157407407,7.15E-07,-8.90E-07,2.02E-13,8.99E-07,5.730572681,-00:00:01,-00:00:01,-1.00,
52.23099679,6.868629847,20:21:37,52.231041,6.868583,20:21:38,,-1.157407407,7.72E-07,-8.18E-07,2.12E-13,9.20E-07,5.860730723,-00:00:01,-00:00:01,-1.00,
52.23101414,6.868586512,20:21:38,52.231063,6.868542,20:21:39,,-1.157407407,8.53E-07,-7.77E-07,2.38E-13,9.77E-07,6.221700087,-00:00:01,-00:00:01,-1.00,
52.23103099,6.868544938,20:21:39,52.231083,6.868498,20:21:40,,-1.157407407,9.08E-07,-8.19E-07,2.69E-13,1.04E-06,6.608352154,-00:00:01,-00:00:01,-1.00,
52.2310511,6.868505962,20:21:40,52.231103,6.868452,20:21:41,,-1.157407407,9.06E-07,-9.42E-07,2.88E-13,1.07E-06,6.841624702,-00:00:01,-00:00:01,-1.00,
52.23106904,6.868455587,20:21:41,52.231118,6.868408,20:21:42,,-1.157407407,8.55E-07,-8.31E-07,2.47E-13,9.94E-07,6.335782058,-00:00:01,-00:00:01,-1.00,
52.2310858,6.868405631,20:21:42,52.231135,6.868364,20:21:43,,-1.157407407,8.59E-07,-7.27E-07,2.34E-13,9.67E-07,6.16149846,-00:00:01,-00:00:01,-1.00,
52.23110047,6.868354334,20:21:43,52.23115,6.868318,20:21:44,,-1.157407407,8.64E-07,-6.34E-07,2.25E-13,9.48E-07,6.03766097,-00:00:01,-00:00:01,-1.00,
52.23111036,6.868299348,20:21:44,52.231164,6.868273,20:21:45,,-1.157407407,9.36E-07,-4.60E-07,2.39E-13,9.78E-07,6.228330816,-00:00:01,-00:00:01,-1.00,
52.23112721,6.868262887,20:21:45,52.231181,6.868229,20:21:46,,-1.157407407,9.39E-07,-5.91E-07,2.53E-13,1.01E-06,6.410982135,-00:00:01,-00:00:01,-1.00,
52.23114305,6.868213769,20:21:46,52.231195,6.868183,20:21:47,,-1.157407407,9.07E-07,-5.37E-07,2.33E-13,9.64E-07,6.144731223,-00:00:01,-00:00:01,-1.00,
52.23115898,6.868167417,20:21:47,52.231212,6.868134,20:21:48,,-1.157407407,9.25E-07,-5.83E-07,2.46E-13,9.92E-07,6.319850264,-00:00:01,-00:00:01,-1.00,
52.23117683,6.868123244,20:21:48,52.231229,6.868084,20:21:49,,-1.157407407,9.11E-07,-6.85E-07,2.51E-13,1.00E-06,6.387050486,-00:00:01,-00:00:01,-1.00,
52.23118991,6.868068092,20:21:49,52.231243,6.868032,20:21:50,,-1.157407407,9.27E-07,-6.30E-07,2.52E-13,1.00E-06,6.394966088,-00:00:01,-00:00:01,-1.00,
52.23120499,6.868020818,20:21:50,52.231258,6.86798,20:21:51,,-1.157407407,9.25E-07,-7.12E-07,2.62E-13,1.02E-06,6.516653887,-00:00:01,-00:00:01,-1.00,
52.2312241,6.867966671,20:21:51,52.231277,6.867926,20:21:52,,-1.157407407,9.23E-07,-7.10E-07,2.60E-13,1.02E-06,6.501244065,-00:00:01,-00:00:01,-1.00,
52.23124389,6.867922582,20:21:52,52.231289,6.867871,20:21:53,,-1.157407407,7.87E-07,-9.00E-07,2.31E-13,9.61E-07,6.124164032,-00:00:01,-00:00:01,-1.00,
52.23126459,6.867864747,20:21:53,52.231304,6.86782,20:21:54,,-1.157407407,6.88E-07,-7.81E-07,1.75E-13,8.38E-07,5.337702403,-00:00:01,-00:00:01,-1.00,
52.23128387,6.867817305,20:21:54,52.231323,6.867771,20:21:55,,-1.157407407,6.83E-07,-8.08E-07,1.78E-13,8.43E-07,5.373905802,-00:00:01,-00:00:01,-1.00,
52.23130113,6.867768103,20:21:55,52.231339,6.867722,20:21:56,,-1.157407407,6.61E-07,-8.05E-07,1.70E-13,8.24E-07,5.252278175,-00:00:01,-00:00:01,-1.00,
52.2313179,6.867720578,20:21:56,52.231356,6.867677,20:21:57,,-1.157407407,6.65E-07,-7.61E-07,1.65E-13,8.12E-07,5.172796119,-00:00:01,-00:00:01,-1.00,
52.23133818,6.867673807,20:21:57,52.231372,6.86763,20:21:58,,-1.157407407,5.90E-07,-7.65E-07,1.42E-13,7.53E-07,4.800100509,-00:00:01,-00:00:01,-1.00,
52.23135872,6.867628209,20:21:58,52.231388,6.867584,20:21:59,,-1.157407407,5.11E-07,-7.72E-07,1.21E-13,6.96E-07,4.434705484,-00:00:01,-00:00:01,-1.00,
52.23138059,6.867582947,20:21:59,52.231404,6.867534,20:22:00,,-1.157407407,4.08E-07,-8.54E-07,1.10E-13,6.64E-07,4.229101376,-00:00:01,-00:00:01,-1.00,
52.23139971,6.867533326,20:22:00,52.231418,6.867482,20:22:01,,-1.157407407,3.19E-07,-8.96E-07,1.01E-13,6.35E-07,4.044349235,-00:00:01,-00:00:01,-1.00,
52.23141639,6.867486387,20:22:01,52.231432,6.86743,20:22:02,,-1.157407407,2.73E-07,-9.84E-07,1.09E-13,6.62E-07,4.214469239,-00:00:01,-00:00:01,-1.00,
52.23143516,6.867436264,20:22:02,52.231451,6.867378,20:22:03,,-1.157407407,2.76E-07,-1.02E-06,1.16E-13,6.81E-07,4.341287294,-00:00:01,-00:00:01,-1.00,
52.23145419,6.867390834,20:22:03,52.23147,6.867325,20:22:04,,-1.157407407,2.76E-07,-1.15E-06,1.43E-13,7.56E-07,4.815955706,-00:00:01,-00:00:01,-1.00,
52.23147171,6.867341297,20:22:04,52.231487,6.867274,20:22:05,,-1.157407407,2.67E-07,-1.17E-06,1.47E-13,7.67E-07,4.888503049,-00:00:01,-00:00:01,-1.00,
52.2314883,6.867293855,20:22:05,52.231504,6.867225,20:22:06,,-1.157407407,2.74E-07,-1.20E-06,1.54E-13,7.85E-07,5.003630956,-00:00:01,-00:00:01,-1.00,
52.23150398,6.867246414,20:22:06,52.231523,6.867179,20:22:07,,-1.157407407,3.32E-07,-1.18E-06,1.57E-13,7.93E-07,5.054995457,-00:00:01,-00:00:01,-1.00,
52.23152141,6.867199559,20:22:07,52.23154,6.86713,20:22:08,,-1.157407407,3.24E-07,-1.21E-06,1.65E-13,8.11E-07,5.16853684,-00:00:01,-00:00:01,-1.00,
52.23153843,6.867154883,20:22:08,52.231556,6.86708,20:22:09,,-1.157407407,3.07E-07,-1.31E-06,1.84E-13,8.57E-07,5.461397772,-00:00:01,-00:00:01,-1.00,
52.23155427,6.86710828,20:22:09,52.231573,6.867032,20:22:10,,-1.157407407,3.27E-07,-1.33E-06,1.93E-13,8.79E-07,5.596958797,-00:00:01,-00:00:01,-1.00,
52.23157145,6.867063688,20:22:10,52.231591,6.866985,20:22:11,,-1.157407407,3.41E-07,-1.37E-06,2.06E-13,9.08E-07,5.783048222,-00:00:01,-00:00:01,-1.00,
52.23158947,6.867024042,20:22:11,52.231609,6.866943,20:22:12,,-1.157407407,3.41E-07,-1.41E-06,2.17E-13,9.31E-07,5.931027202,-00:00:01,-00:00:01,-1.00,
52.23160758,6.866984731,20:22:12,52.231627,6.866899,20:22:13,,-1.157407407,3.39E-07,-1.50E-06,2.39E-13,9.77E-07,6.225224098,-00:00:01,-00:00:01,-1.00,
52.2316261,6.866941229,20:22:13,52.231644,6.866853,20:22:14,,-1.157407407,3.12E-07,-1.54E-06,2.47E-13,9.94E-07,6.329734403,-00:00:01,-00:00:01,-1.00,
52.23164479,6.866897391,20:22:14,52.231663,6.866809,20:22:15,,-1.157407407,3.18E-07,-1.54E-06,2.48E-13,9.97E-07,6.351094728,-00:00:01,-00:00:01,-1.00,
52.23166273,6.866855817,20:22:15,52.231683,6.866766,20:22:16,,-1.157407407,3.54E-07,-1.57E-06,2.62E-13,1.02E-06,6.51890902,-00:00:01,-00:00:01,-1.00,
52.23168469,6.866814913,20:22:16,52.231699,6.866723,20:22:17,,-1.157407407,2.50E-07,-1.60E-06,2.57E-13,1.01E-06,6.458683828,-00:00:01,-00:00:01,-1.00,
52.23170523,6.866775015,20:22:17,52.231714,6.866681,20:22:18,,-1.157407407,1.53E-07,-1.64E-06,2.58E-13,1.02E-06,6.476681321,-00:00:01,-00:00:01,-1.00,
52.23172341,6.866729502,20:22:18,52.231735,6.866639,20:22:19,,-1.157407407,2.02E-07,-1.58E-06,2.44E-13,9.88E-07,6.296663206,-00:00:01,-00:00:01,-1.00,
52.23174253,6.866682144,20:22:19,52.231753,6.866598,20:22:20,,-1.157407407,1.83E-07,-1.47E-06,2.11E-13,9.18E-07,5.84765503,-00:00:01,-00:00:01,-1.00,
52.23176314,6.866642497,20:22:20,52.231771,6.866558,20:22:21,,-1.157407407,1.37E-07,-1.47E-06,2.09E-13,9.14E-07,5.820477241,-00:00:01,-00:00:01,-1.00,
52.23178175,6.866602851,20:22:21,52.231787,6.866516,20:22:22,,-1.157407407,9.16E-08,-1.52E-06,2.18E-13,9.33E-07,5.943561978,-00:00:01,-00:00:01,-1.00,
52.23179986,6.8665596,20:22:22,52.231802,6.866475,20:22:23,,-1.157407407,3.74E-08,-1.48E-06,2.05E-13,9.05E-07,5.766499401,-00:00:01,-00:00:01,-1.00,
52.23181905,6.866514422,20:22:23,52.231821,6.866433,20:22:24,,-1.157407407,3.40E-08,-1.42E-06,1.90E-13,8.71E-07,5.549338837,-00:00:01,-00:00:01,-1.00,
52.23183665,6.86646983,20:22:24,52.231838,6.866387,20:22:25,,-1.157407407,2.35E-08,-1.45E-06,1.96E-13,8.86E-07,5.643001369,-00:00:01,-00:00:01,-1.00,
52.23185442,6.866422305,20:22:25,52.231857,6.866346,20:22:26,,-1.157407407,4.50E-08,-1.33E-06,1.67E-13,8.17E-07,5.204502969,-00:00:01,-00:00:01,-1.00,
52.23187538,6.866374528,20:22:26,52.231875,6.8663,20:22:27,,-1.157407407,-6.61E-09,-1.30E-06,1.59E-13,7.97E-07,5.075777155,-00:00:01,-00:00:01,-1.00,
52.23189156,6.866328763,20:22:27,52.231894,6.866257,20:22:28,,-1.157407407,4.27E-08,-1.25E-06,1.48E-13,7.68E-07,4.894833695,-00:00:01,-00:00:01,-1.00,
52.23190212,6.866281657,20:22:28,52.23191,6.866212,20:22:29,,-1.157407407,1.38E-07,-1.22E-06,1.43E-13,7.57E-07,4.824140119,-00:00:01,-00:00:01,-1.00,
52.23191679,6.866238825,20:22:29,52.231928,6.866173,20:22:30,,-1.157407407,1.96E-07,-1.15E-06,1.33E-13,7.30E-07,4.653107606,-00:00:01,-00:00:01,-1.00,
52.23193539,6.86620228,20:22:30,52.231946,6.866135,20:22:31,,-1.157407407,1.85E-07,-1.17E-06,1.38E-13,7.43E-07,4.731339633,-00:00:01,-00:00:01,-1.00,
52.23195249,6.866162634,20:22:31,52.231963,6.866092,20:22:32,,-1.157407407,1.83E-07,-1.23E-06,1.51E-13,7.77E-07,4.950233584,-00:00:01,-00:00:01,-1.00,
52.23196934,6.866126675,20:22:32,52.231981,6.86605,20:22:33,,-1.157407407,2.04E-07,-1.34E-06,1.78E-13,8.45E-07,5.380374925,-00:00:01,-00:00:01,-1.00,
52.231983,6.866090884,20:22:33,52.232,6.866011,20:22:34,,-1.157407407,2.97E-07,-1.39E-06,2.04E-13,9.04E-07,5.759342397,-00:00:01,-00:00:01,-1.00,
52.23199742,6.866056267,20:22:34,52.232022,6.865971,20:22:35,,-1.157407407,4.29E-07,-1.49E-06,2.54E-13,1.01E-06,6.418058237,-00:00:01,-00:00:01,-1.00,
52.2320146,6.86601813,20:22:35,52.232039,6.865931,20:22:36,,-1.157407407,4.26E-07,-1.52E-06,2.62E-13,1.02E-06,6.5245515,-00:00:01,-00:00:01,-1.00,
52.23203145,6.865976807,20:22:36,52.232056,6.865893,20:22:37,,-1.157407407,4.28E-07,-1.46E-06,2.47E-13,9.93E-07,6.32674036,-00:00:01,-00:00:01,-1.00,
52.23204997,6.865934059,20:22:37,52.232065,6.865846,20:22:38,,-1.157407407,2.62E-07,-1.54E-06,2.39E-13,9.77E-07,6.225490998,-00:00:01,-00:00:01,-1.00,
52.23206548,6.865885025,20:22:38,52.232082,6.865799,20:22:39,,-1.157407407,2.88E-07,-1.50E-06,2.32E-13,9.64E-07,6.139777755,-00:00:01,-00:00:01,-1.00,
52.23208241,6.865840517,20:22:39,52.232095,6.865752,20:22:40,,-1.157407407,2.20E-07,-1.54E-06,2.36E-13,9.71E-07,6.188645206,-00:00:01,-00:00:01,-1.00,
52.23209976,6.865791986,20:22:40,52.232111,6.865707,20:22:41,,-1.157407407,1.96E-07,-1.48E-06,2.16E-13,9.29E-07,5.921135411,-00:00:01,-00:00:01,-1.00,
52.23212038,6.865746388,20:22:41,52.23213,6.865666,20:22:42,,-1.157407407,1.68E-07,-1.40E-06,1.92E-13,8.76E-07,5.578158292,-00:00:01,-00:00:01,-1.00,
52.23214,6.865696432,20:22:42,52.232147,6.865621,20:22:43,,-1.157407407,1.22E-07,-1.32E-06,1.66E-13,8.16E-07,5.195850232,-00:00:01,-00:00:01,-1.00,
52.23215718,6.865649996,20:22:43,52.232163,6.865578,20:22:44,,-1.157407407,1.02E-07,-1.26E-06,1.51E-13,7.76E-07,4.945702919,-00:00:01,-00:00:01,-1.00,
